선발,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,투구,barrel,타율,LG,KIA,KT,키움,두산,한화,NC,롯데,삼성,SSG,홈경기수,원정경기수,장타
16,55,6,13,1,0,3,23,8,0,0,5,2,1,16,0,0,0,250,3.7291976747840225,0.23603289415456433,0.48613178318934835,2.121532945797337,1.7569341084053258,1.2430658915946742,0.8784670542026629,1.121532945797337,1.7569341084053258,3.0,1.878467054202663,2.121532945797337,9.121532945797338,8.121532945797338,0.6260601387818042
16,53,7,13,1,0,3,26,9,0,0,7,0,1,14,0,0,0,244,7.7818591290607575,0.25765255038526347,3.1879060860405053,2.7969765215101265,0.40604695697974735,2.5939530430202526,0.20302347848987368,1.7969765215101263,0.40604695697974735,3.0,1.2030234784898737,2.7969765215101265,9.796976521510127,8.796976521510127,0.6260601387818042
16,58,9,13,4,0,3,27,9,0,0,7,2,0,17,1,0,0,268,4.246228178951938,0.23460970416232377,1.5075436420961235,0.0,0.0,0.0,0.738684536855815,3.246228178951938,4.261315463144185,1.4924563579038765,1.5075436420961235,3.0,7.507543642096124,8.492456357903876,0.7567567567567568
16,58,9,13,4,0,3,27,9,0,0,7,2,0,18,1,0,0,268,4.1108380028202065,0.22885173115442253,1.7783239943595868,0.0,0.0,0.0,0.33251400846061996,3.1108380028202065,4.66748599153938,1.2216760056404132,1.7783239943595868,3.0,7.778323994359587,8.221676005640413,0.7567567567567568
15,63,9,16,3,0,3,30,6,0,0,4,0,0,14,1,0,0,271,5.94524234380288,0.26568203922520534,0.0,2.8357270314086405,2.8357270314086405,1.8904846876057604,3.0,2.1095153123942394,0.10951531239423962,3.0,0.0,0.16427296859135954,6.0,9.05475765619712,0.6976571216065451
16,58,9,14,4,0,3,28,9,0,0,7,2,0,16,1,0,0,268,4.405577911571345,0.2413866468139537,1.1888441768573106,0.0,0.0,0.0,1.2167337347140341,3.4055779115713447,3.783266265285966,1.8111558231426894,1.1888441768573106,3.0,7.188844176857311,8.81115582314269,0.7567567567567568
5,22,5,8,1,0,2,17,4,0,0,1,0,0,4,0,0,0,102,2.2671701886493514,0.35083666476111763,0.0,1.4223900628831172,0.8447801257662344,0.0,0.8447801257662344,1.1552198742337656,0.0,0.0,0.8447801257662344,1.1552198742337656,2.5776099371168826,2.8447801257662344,0.6205673758865249
5,22,5,8,1,0,2,16,4,0,0,1,0,0,4,0,0,0,101,1.6747390809161153,0.3568208173644836,0.0,1.2249130269720385,0.44982605394407704,0.0,0.44982605394407704,1.550173946055923,0.0,0.0,0.44982605394407704,1.550173946055923,2.7750869730279613,2.449826053944077,0.6205673758865249
6,24,3,7,1,0,2,17,5,0,0,1,0,0,4,0,0,0,105,2.9657532908184283,0.3117865268920506,0.0,2.0,0.9657532908184283,0.5171233545907858,0.9657532908184283,0.0,0.0,0.0,2.0,0.5171233545907858,3.0342467091815717,2.9657532908184283,0.6511627906976745
5,22,5,8,1,0,2,17,4,0,0,1,0,0,4,0,0,0,101,1.8928689140746018,0.3546174857164181,0.0,1.2976229713582006,0.5952459427164012,0.0,0.5952459427164012,1.4047540572835988,0.0,0.0,0.5952459427164012,1.4047540572835988,2.7023770286417994,2.595245942716401,0.6205673758865249
19,72,14,23,7,0,3,41,14,0,0,6,1,0,15,1,0,2,322,9.60029236236681,0.3180734016293027,1.0497807282248925,0.699853818816595,3.0,4.950219271775108,3.0,0.0,3.0,1.0497807282248925,1.300146181183405,1.9502192717751075,11.650073090591702,8.349926909408298,0.6607979022288819
19,71,14,19,4,0,3,34,11,0,0,10,1,0,9,0,0,0,318,10.234945010013721,0.27753288774705864,0.0,0.0,0.7048350300411652,3.704835030041165,3.0,2.295164969958835,3.0,2.295164969958835,2.0,0.7048350300411652,9.704835030041165,10.295164969958835,0.622991347342398
19,71,14,22,7,0,3,41,13,0,0,6,1,0,15,1,0,2,321,10.439463129048178,0.31314869055722894,0.42040265321386694,0.2802684354759113,3.0,5.579597346786133,3.0,0.0,3.0,0.42040265321386694,1.7197315645240887,2.579597346786133,11.859865782262045,8.140134217737955,0.6607979022288819
19,71,14,19,4,0,3,33,11,0,0,10,1,0,9,0,0,0,318,10.196595538656728,0.27591248754887576,0.0,0.0,0.5897866159701834,3.5897866159701834,3.0,2.4102133840298166,3.0,2.4102133840298166,2.0,0.5897866159701834,9.589786615970183,10.410213384029817,0.622991347342398
8,37,4,13,4,0,0,18,4,0,0,4,0,0,5,1,0,0,161,2.6770932860555563,0.36275602256237816,2.515639929083335,0.16145335697222174,0.0,0.0,5.354186572111113,2.161453356972222,1.6770932860555565,2.161453356972222,0.4843600709166652,0.0,9.515639929083335,7.515639929083335,0.8020833333333335
11,38,7,10,2,0,1,18,4,0,0,4,1,0,4,2,0,0,168,2.0669708701793357,0.2702074600188774,0.20091261053800702,0.0,2.799087389461993,4.665145649103321,0.40182522107601404,2.0,4.799087389461993,0.13394174035867135,2.799087389461993,0.0,8.133941740358672,9.866058259641328,0.6179775280898877
8,37,4,13,4,0,0,18,4,0,0,4,0,0,5,1,0,0,161,2.6226661173275616,0.3618011599531151,2.433999175991343,0.18866694133621909,0.0,0.0,5.245332234655123,2.188666941336219,1.6226661173275618,2.188666941336219,0.5660008240086573,0.0,9.433999175991342,7.433999175991342,0.8020833333333335
10,38,6,11,2,0,1,18,4,0,0,4,1,0,4,2,0,0,166,2.392935167759717,0.30451949134312806,1.1788055032791498,0.0,1.8211944967208502,3.035324161201417,2.3576110065582996,2.0,3.8211944967208504,0.7858703355194332,1.8211944967208502,0.0,8.785870335519434,9.214129664480566,0.6179775280898877
2,8,0,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,40,0.9389898050356293,0.12415263618105041,0.0,0.0,0.0,0.0,0.061010194964370656,1.9389898050356293,0.061010194964370656,0.0,0.0,0.0,2.0,0.061010194964370656,0.6586826347305389
2,8,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,38,0.33450888135404555,0.11575706779658396,0.0,0.0,0.0,0.0,0.6654911186459544,1.3345088813540456,0.6654911186459544,0.0,0.0,0.0,2.0,0.6654911186459544,0.6586826347305389
2,8,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,38,0.4934338654426793,0.11796435924225943,0.0,0.0,0.0,0.0,0.5065661345573207,1.4934338654426793,0.5065661345573207,0.0,0.0,0.0,2.0,0.5065661345573207,0.6586826347305389
2,8,1,1,1,0,0,2,0,0,0,0,0,0,4,0,0,0,41,0.9251008274821934,0.13606465048558508,0.0,0.0,0.07489917251780664,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0748991725178065,0.0,0.613240418118467
16,65,10,20,6,0,1,31,10,2,1,4,0,1,11,0,0,0,273,3.856958097708695,0.3086896796559103,0.0,2.143041902291305,3.0,2.428694601527537,1.428263496181158,0.5713053984724632,0.0,1.4286946015275368,3.0,2.7143473007637686,6.571305398472463,10.143041902291305,0.6657506011679836
16,67,10,22,4,0,2,34,10,0,1,3,1,0,9,0,0,0,272,5.391546624879309,0.32984669060035815,0.0,0.6084533751206913,3.0,1.4056355834137941,3.985911041465515,1.5943644165862059,0.0,0.40563558341379413,3.0,2.202817791706897,7.594364416586206,8.60845337512069,0.6657506011679836
16,64,10,18,6,0,1,30,8,1,0,4,0,1,12,0,0,0,273,4.446626919606549,0.28180596958743176,0.0,3.0,3.0,2.5177910267978167,1.4466269196065498,0.9644179464043665,0.0,2.4822089732021833,1.5533730803934502,1.5533730803934502,6.0,10.035582053595633,0.7004126547455295
16,66,10,21,5,0,2,33,10,1,1,3,1,0,10,0,0,0,272,4.7502477798757425,0.32100525431813987,0.0,1.249752220124258,3.0,1.8331681467495053,2.9170796331262365,1.1668318532504947,0.0,0.8331681467495053,3.0,2.416584073374753,7.166831853250494,9.249752220124257,0.6707479270722814
17,69,9,19,3,0,1,25,7,4,0,5,0,0,16,1,0,0,292,6.0,0.27655084874336905,0.46680376283910396,2.155601254279701,1.6887974914405974,0.8443987457202987,1.3112025085594026,1.3112025085594026,2.155601254279701,2.533196237160896,2.0,2.155601254279701,8.844398745720298,8.622405017118805,0.6278814815168341
17,69,9,20,3,0,1,27,8,2,0,6,0,0,15,1,0,0,290,6.0,0.28804519886167707,1.5143077453188765,2.5047692484396253,0.9904615031207491,0.49523075156037455,2.0095384968792507,2.0095384968792507,2.5047692484396253,1.4856922546811235,2.0,2.5047692484396253,8.495230751560374,10.019076993758501,0.6279129361614533
19,74,9,21,4,0,1,28,11,1,0,7,0,0,14,0,0,0,293,7.645821429265325,0.2812799628049196,0.5312678561020121,4.645821429265325,1.6458214292653253,2.468732143897988,3.0,0.5312678561020121,3.0,0.0,2.8229107146326626,3.0,8.822910714632663,11.177089285367337,0.61895319199322
19,73,9,21,4,0,1,28,11,1,0,7,0,0,14,0,0,0,292,7.20036152960126,0.2875235369134835,1.1994577055981108,4.20036152960126,1.2003615296012595,1.8005422944018892,3.0,1.1994577055981108,3.0,0.0,2.60018076480063,3.0,8.60018076480063,11.39981923519937,0.6189517308940761
3,10,0,3,1,0,0,4,0,0,0,1,0,0,1,0,0,0,40,0.7936493568440586,0.2938313157773122,0.0,1.5872987136881171,1.5872987136881171,0.7936493568440586,0.0,0.41270128631188285,0.7936493568440586,0.0,0.0,2.0,2.7936493568440586,2.7936493568440586,0.6299821341519555
3,11,0,3,1,0,0,4,0,0,0,0,0,0,1,0,0,0,40,0.27275223673168447,0.2727272727272727,0.0,0.5455044734633689,1.2727522367316846,0.27275223673168447,0.0,1.454495526536631,0.27275223673168447,0.0,0.0,0.5455044734633689,3.0,0.8182567101950533,0.6141442392575361
3,11,0,3,1,0,0,4,0,0,0,0,0,0,1,0,0,0,40,0.6936242969718194,0.2727272727272727,0.0,1.3872485939436388,1.6936242969718194,0.6936242969718194,0.0,0.6127514060563612,0.6936242969718194,0.0,0.0,1.3872485939436388,3.0,2.080872890915458,0.6141440224028153
3,11,0,3,1,0,0,4,0,0,0,0,0,0,1,0,0,0,40,0.968546055167118,0.2727272727272727,0.0,1.937092110334236,1.968546055167118,0.968546055167118,0.0,0.062907889665764,0.968546055167118,0.0,0.0,1.937092110334236,3.0,2.905638165501354,0.6141439268160926
1,7,1,2,1,0,0,4,1,0,0,0,0,0,1,0,0,0,26,1.4956865906166192,0.4273390258904627,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.5043134093833807,0.0,3.0086268187667615,0.6869689802225409
2,7,0,2,1,0,0,3,0,0,0,0,0,0,3,0,0,0,30,0.5162887181306723,0.3594698168758103,1.4837112818693277,0.0,0.0,0.0,0.5162887181306723,1.4837112818693277,1.4837112818693277,0.0,0.0,0.0,0.7418556409346638,4.225566922803992,0.6816573749230276
2,7,0,2,1,0,0,3,1,0,0,0,0,0,2,0,0,0,30,0.9780835894671225,0.42544051278101747,1.0219164105328775,0.0,0.0,0.0,0.9780835894671225,1.0219164105328775,1.0219164105328775,0.0,0.0,0.0,0.5109582052664388,3.532874615799316,0.6816188700700747
2,7,0,2,1,0,0,3,1,0,0,0,0,0,2,0,0,0,30,0.733800587734436,0.3905429411049194,1.266199412265564,0.0,0.0,0.0,0.733800587734436,1.266199412265564,1.266199412265564,0.0,0.0,0.0,0.633099706132782,3.899299118398346,0.6745562130177516
6,27,3,7,2,0,0,9,2,0,0,2,0,0,4,0,0,0,108,3.0,0.25389875153139896,2.449507554984515,1.4495075549845151,0.8990151099690302,1.1009848900309698,2.550492445015485,0.5504924450154849,0.5504924450154849,1.1009848900309698,0.0,0.0,2.7524622250774247,7.0,0.6752411575562701
6,26,1,7,2,0,0,9,1,0,0,1,0,0,4,0,0,0,108,3.0,0.26866184113923186,2.97957277233242,1.97957277233242,1.9591455446648396,0.04085445533516041,2.02042722766758,0.020427227667580206,0.020427227667580206,0.04085445533516041,0.0,0.0,0.10213613833790103,7.0,0.6752411575562701
6,26,1,7,2,0,0,9,1,0,0,1,0,0,4,0,0,0,108,3.0,0.2637652671116222,2.803762447722055,1.8037624477220546,1.6075248954441093,0.39247510455589074,2.196237552277945,0.19623755227794537,0.19623755227794537,0.39247510455589074,0.0,0.0,0.9811877613897269,7.0,0.6752411575562701
7,26,1,6,1,0,0,9,1,0,0,1,0,0,4,0,0,0,104,1.485655805708573,0.24010876549439558,1.485655805708573,0.4856558057085729,0.4856558057085729,0.0,0.4856558057085729,1.514344194291427,0.0,1.514344194291427,0.0,0.0,1.514344194291427,6.242827902854287,0.6392694063926941
20,80,13,24,3,0,3,36,11,1,0,4,0,0,16,1,0,0,333,5.230124680119507,0.2995938976233185,0.0,3.9769875319880494,3.9769875319880494,3.0,5.930962595964148,0.06903740403585212,0.0,3.0,3.9769875319880494,0.06903740403585212,10.046024936023901,9.97698753198805,0.680089485458613
20,85,13,25,4,0,2,37,9,1,0,6,0,0,11,2,0,0,339,11.452495839218436,0.29836766584210556,1.5203589260492418,3.0,1.4796410739507582,1.4796410739507582,1.4796410739507582,3.0,0.0,1.4796410739507582,3.0,4.013572617366162,12.0,8.49321369131692,0.6442953020134229
20,82,13,24,3,0,3,36,11,1,0,4,0,0,14,1,0,0,334,9.27622472420423,0.2924537210749337,0.0,3.572377527579577,3.572377527579577,3.0,4.717132582738731,1.2828674172612688,0.0,3.0,3.572377527579577,1.2828674172612688,10.855244944840846,9.572377527579578,0.680089485458613
20,81,13,24,3,0,3,36,11,1,0,4,0,0,14,1,0,0,334,8.975459414217632,0.29298448338667477,0.0,3.6024540585782368,3.6024540585782368,3.0,4.807362175734711,1.1926378242652893,0.0,3.0,3.6024540585782368,1.1926378242652893,10.795091882843526,9.602454058578237,0.680089485458613
3,9,1,3,1,0,0,4,0,0,0,1,0,0,1,0,0,0,41,0.0,0.33872446155808594,0.0,0.0,0.3546941536542706,0.0,0.0,2.0,0.0,0.0,0.0,1.2906116926914588,2.3546941536542705,1.2906116926914588,0.6308243727598567
3,8,1,3,1,0,0,4,0,0,0,2,0,0,1,0,0,0,41,0.0,0.35190197162161463,0.0,0.0,0.2258473885886566,0.0,0.0,2.0,0.0,0.0,0.0,1.5483052228226868,2.2258473885886567,1.5483052228226868,0.6308243727598567
3,11,0,3,1,0,0,4,0,0,0,0,0,0,1,0,0,0,40,0.9568953423070269,0.2727272727272727,0.0,1.9137906846140538,1.956895342307027,0.9568953423070269,0.0,0.08620931538594623,0.9568953423070269,0.0,0.0,1.9137906846140538,3.0,2.8706860269210805,0.6141414141414141
3,10,1,3,1,0,0,4,0,0,0,0,0,0,1,0,0,0,41,0.0,0.2995291937869558,0.0,0.0,0.7379367718608765,0.0,0.0,2.0,0.0,0.0,0.0,0.524126456278247,2.7379367718608765,0.524126456278247,0.6308243727598567
18,73,14,26,6,1,2,41,12,0,0,10,1,0,13,0,0,0,374,11.181571109456847,0.3666258325768305,4.527371556217261,1.4178853313482183,1.9452568875654785,1.5273715562172607,1.5273715562172607,0.7089426656741091,3.0,0.0,0.7636857781086304,4.527371556217261,8.0,11.23631422189137,0.6720707442888725
18,73,13,26,9,1,2,43,14,0,0,8,2,0,11,0,0,1,372,13.245150252516417,0.3609721910889961,3.7019398989934333,3.8941803030197,3.5961202020131333,0.7019398989934333,0.7019398989934333,1.94709015150985,3.0,0.0,0.35096994949671667,3.7019398989934333,8.0,11.649030050503283,0.6720707442888725
18,73,13,26,10,0,2,45,17,0,0,7,2,0,10,0,0,2,371,13.608590760091028,0.35807042361631364,2.5825772280273087,5.443436304036411,4.304295380045514,0.27828184798179434,0.5565636959635887,2.8608590760091026,2.8608590760091026,0.27828184798179434,0.27828184798179434,3.2782818479817943,8.417422771972692,11.721718152018205,0.7049399198931909
18,73,14,26,6,1,2,40,11,0,0,10,1,0,13,0,0,0,374,10.822397115412004,0.3676098709166794,4.671041153835199,0.9868765384944052,1.6579176923296033,1.6710411538351984,1.6710411538351984,0.4934382692472026,3.0,0.0,0.8355205769175992,4.671041153835199,8.0,11.164479423082401,0.6720707442888725
14,54,9,15,1,0,4,30,10,0,0,4,1,0,13,0,0,1,230,6.0,0.28331263219271596,3.6289265265756727,0.0,1.2578530531513459,0.0,1.2578530531513459,2.2264408405459624,3.742146946848654,0.6289265265756729,0.0,2.3710734734243273,9.0,6.8553673671216355,0.6355785837651123
14,57,9,19,4,0,1,27,9,0,0,4,0,0,9,1,0,1,227,4.964586251271532,0.343037203913907,1.4468793769072983,1.5531206230927017,1.5531206230927017,1.5531206230927017,1.5531206230927017,3.9291725025430644,2.4114656281788305,1.5531206230927017,1.5531206230927017,2.482293125635766,10.035413748728468,8.964586251271532,0.761904761904762
15,57,9,19,3,0,1,28,9,0,0,5,0,0,9,1,0,0,227,5.08646292498892,0.33982992302660736,1.6296943874833798,1.3703056125166202,1.3703056125166202,1.3703056125166202,1.3703056125166202,4.17292584997784,2.7161573124723,1.3703056125166202,1.3703056125166202,2.54323146249446,9.91353707501108,9.08646292498892,0.761904761904762
15,57,10,18,3,0,2,29,9,0,0,5,0,0,10,1,0,0,227,5.557139574235511,0.32744369541485496,2.3357093613532665,0.6642906386467335,0.6642906386467335,0.6642906386467335,0.6642906386467335,5.114279148471022,3.8928489355887774,0.6642906386467335,0.6642906386467335,2.7785697871177555,9.44286042576449,9.55713957423551,0.761904761904762
15,57,6,18,2,0,1,24,11,0,0,5,1,0,6,1,0,1,229,5.5791951297541065,0.32877398797048063,1.0527967531694045,3.0,3.0,3.0,3.0,0.9472032468305955,1.0527967531694045,1.4208048702458933,3.0,0.9472032468305955,9.420804870245894,9.579195129754106,0.7631578947368423
16,57,8,17,2,0,2,27,10,0,0,6,0,1,8,1,0,0,229,6.409157631269869,0.3065073132652026,2.590842368730131,1.227472893809606,1.227472893809606,1.227472893809606,1.227472893809606,3.545054212380788,3.772527106190394,0.0,1.227472893809606,1.772527106190394,8.590842368730131,10.409157631269869,0.6162018592297476
15,57,6,18,2,0,1,24,11,0,0,5,1,0,6,1,0,1,229,5.593652646088483,0.3284110194720677,1.062435097392322,3.0,3.0,3.0,3.0,0.937564902607678,1.062435097392322,1.406347353911517,3.0,0.937564902607678,9.406347353911517,9.593652646088483,0.7631578947368423
15,57,6,18,2,0,1,24,11,0,0,5,1,0,6,1,0,1,229,5.657198405634886,0.3268156480134012,1.104798937089924,3.0,3.0,3.0,3.0,0.895201062910076,1.104798937089924,1.342801594365114,3.0,0.895201062910076,9.342801594365113,9.657198405634887,0.7631578947368423
17,64,9,21,6,0,2,34,12,0,0,7,0,0,9,1,0,1,261,4.899356398782285,0.335835828098534,2.0,0.5995709325215228,3.2997854662607615,2.400429067478477,0.5995709325215228,1.1991418650430457,0.5995709325215228,4.201287202435432,1.2997854662607615,2.100643601217716,9.299785466260762,9.0,0.6246893123446562
17,64,9,21,6,0,2,35,12,0,0,7,0,0,9,1,0,1,261,4.647220367748234,0.33367408488373884,2.0,0.4314802451654898,3.215740122582745,2.5685197548345102,0.4314802451654898,0.8629604903309795,0.4314802451654898,4.705559264503531,1.2157401225827449,2.3527796322517656,9.215740122582744,9.0,0.6246893123446562
17,64,11,22,5,0,0,28,8,0,0,5,1,0,7,1,0,0,260,6.775148717367474,0.35341374753339894,2.112425641316263,1.7751487173674736,3.7751487173674736,1.2248512826325264,1.7751487173674736,3.6627230760512104,2.2248512826325264,0.2248512826325264,1.7751487173674736,0.2248512826325264,9.775148717367474,9.0,0.6419753086419754
17,62,11,22,4,0,0,27,10,0,0,7,1,0,6,1,0,0,262,6.154539769152394,0.3522202687868315,2.422730115423803,1.154539769152394,3.154539769152394,1.845460230847606,1.154539769152394,2.731809653728591,2.845460230847606,0.845460230847606,1.154539769152394,0.845460230847606,9.154539769152393,9.0,0.6419753086419754
18,60,11,20,7,0,4,41,12,1,1,15,1,1,16,1,0,1,331,7.0,0.332667759598136,0.5239012329731139,3.0,5.214148150540329,2.2141481505403293,3.0,0.0,1.261950616486557,0.7858518494596708,3.6902469175672152,0.7858518494596708,9.0,9.261950616486557,0.6265060240963854
18,65,11,18,6,0,3,35,9,0,0,10,0,0,21,1,0,0,328,7.785911934215591,0.28484296851660934,0.0,1.428176131568819,2.0704403289220474,2.2140880657844093,3.7859119342155907,0.0,0.21408806578440953,1.571823868431181,5.0,1.571823868431181,8.21408806578441,10.571823868431181,0.6419753086419754
18,63,11,19,7,0,4,38,10,0,0,12,0,0,19,1,0,0,329,7.47127769174459,0.30863107248615645,0.0,2.0574446165108196,3.6436115412770484,2.52872230825541,3.47127769174459,0.0,0.5287223082554097,0.9425553834891807,5.0,0.9425553834891807,8.528722308255409,9.94255538348918,0.6419753086419754
18,61,11,20,7,0,4,42,11,0,0,14,0,0,16,1,0,0,329,7.104644661950255,0.3363505748611136,0.0,2.79071067609949,5.476776690248726,2.895355338049745,3.104644661950255,0.0,0.8953553380497451,0.2092893239005098,5.0,0.2092893239005098,8.895355338049745,9.20928932390051,0.6419753086419754
4,20,6,9,2,0,1,14,3,1,0,2,1,0,2,0,0,0,92,2.17687509984893,0.4375267987285087,0.0,0.0,0.0,1.088437549924465,2.0,0.0,0.0,0.0,0.0,1.088437549924465,3.088437549924465,2.4557812250377675,0.6503695281409891
5,18,5,6,1,0,1,11,4,2,0,3,1,0,2,0,0,0,93,0.0,0.37469667466458734,0.15966241002339232,0.0,0.0,0.31932482004678464,1.8403375899766077,0.0,0.0,0.31932482004678464,0.0,0.0,2.159662410023392,3.0,0.7069583487825979
4,19,6,8,2,0,1,13,3,2,0,2,1,0,2,0,0,0,92,1.5444631171768108,0.4233968208547959,0.0,0.0,0.0,0.7722315585884054,2.0,0.0,0.0,0.0,0.0,0.7722315585884054,2.7722315585884054,2.6138842207057973,0.6503695281409891
4,20,6,8,2,0,1,13,3,2,0,2,1,0,2,0,0,0,92,1.6546768999847576,0.42585932687164013,0.0,0.0,0.0,0.8273384499923788,2.0,0.0,0.0,0.0,0.0,0.8273384499923788,2.8273384499923786,2.5863307750038107,0.6503695281409891
18,60,9,14,1,0,3,26,10,0,0,14,2,0,17,0,0,1,335,7.600693890316046,0.23567214240698273,3.0,1.2005204177370343,0.800346945158023,3.0,0.0,0.4001734725790115,0.0,3.5998265274209884,2.4001734725790116,1.199653054841977,10.401040835474069,7.598959164525931,0.765625
18,59,8,13,1,0,3,25,10,0,0,13,3,0,16,0,0,1,337,8.408117024536208,0.23051217239112728,3.0,1.8060877684021568,1.2040585122681045,3.0,0.0,0.6020292561340522,0.0,3.397970743865948,2.602029256134052,0.7959414877318955,11.612175536804314,6.387824463195686,0.765625
18,61,7,11,3,0,1,20,8,0,1,13,3,0,14,0,0,0,339,5.8356547124829605,0.19150744598911854,3.0,3.0,0.8101870607094173,3.0,1.784719408935874,2.189812939290583,1.784719408935874,2.4050935303547085,1.215280591064126,0.0,11.025467651773543,8.16434528751704,0.6403368665601858
18,62,7,11,3,0,1,20,8,0,1,13,3,0,14,0,0,0,339,5.636758064897116,0.1901303997380513,3.0,3.0,0.7533594471134615,3.0,1.8699608293298078,2.2466405528865385,1.8699608293298078,2.3766797235567307,1.1300391706701922,0.0,10.883398617783653,8.363241935102884,0.6403368665601858
19,73,12,17,4,0,2,29,9,0,0,10,0,0,14,1,0,0,339,10.593058151165188,0.24234502776329409,4.220825546504437,2.5930581511651876,2.0347092441740617,1.7791744534955631,1.7791744534955631,3.0,3.0,1.1861163023303753,1.2208255465044369,0.0,9.0,11.0,0.62890625
18,73,15,15,3,0,3,28,13,0,0,10,0,0,10,4,0,0,341,9.759879373716114,0.21164597209204628,5.039517494864455,2.0,4.519758747432228,0.0,0.0,2.759879373716114,2.5197587474322276,0.7203618788516586,2.5197587474322276,0.7203618788516586,9.240120626283886,10.279638121148341,0.6681564245810057
17,72,15,14,1,0,3,27,12,0,0,10,1,0,10,5,0,0,344,9.487578162834675,0.2064632311160006,3.950312651338699,2.0,3.9751563256693494,0.0,0.0,2.4875781628346747,1.9751563256693494,1.537265511495976,1.9751563256693494,1.537265511495976,9.512421837165325,9.462734488504024,0.6681564245810057
19,73,13,17,4,0,2,29,11,0,0,10,0,0,12,2,0,0,339,10.363898167198855,0.23224875301616577,4.908305498403434,2.363898167198855,3.180509164005725,1.0916945015965651,1.0916945015965651,3.0,3.0,0.7277963343977101,1.9083054984034349,0.0,9.0,11.0,0.62890625
