NAME,PCODE,Date,선발,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,투구,barrel,타율,LG,KIA,KT,키움,두산,한화,NC,롯데,삼성,SSG,홈경기수,원정경기수,장타,출루,OPS
LT김민수,67504,2021-08-26,1,6,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,20,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.38461538461538464,0.6846153846153846
LT김민수,67504,2021-08-31,3,10,2,2,1,0,0,3,1,0,0,1,2,0,5,1,0,0,57,0.0,0.2,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0
SS김민수,64793,2021-04-13,1,3,0,3,0,0,0,3,0,0,0,1,0,0,0,0,1,0,14,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0
SS김민수,64793,2021-04-18,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
SS김민수,64793,2021-04-23,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,13,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333
SS김민수,64793,2021-04-28,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.1666666666666667,0.5,1.6666666666666667
SS김민수,64793,2021-05-03,2,6,1,3,1,0,1,7,2,0,0,0,0,0,0,0,0,0,13,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.9090909090909091,0.4166666666666667,1.3257575757575757
SS김민수,64793,2021-05-08,3,11,3,4,3,0,1,10,2,0,0,1,0,0,0,1,0,0,51,4.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.5,0.5
SS김민수,64793,2021-05-13,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SS김민수,64793,2021-05-18,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666
SS김민수,64793,2021-05-23,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2857142857142857,0.375,0.6607142857142857
SS김민수,64793,2021-05-28,1,7,1,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,30,1.0,0.2857142857142857,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0
SS김민수,64793,2021-06-02,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
SS김민수,64793,2021-06-17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.6666666666666667,0.5,2.166666666666667
SS김민수,64793,2021-06-22,1,3,1,2,0,0,1,5,4,0,0,0,0,0,0,0,0,1,11,2.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
강로한,65515,2021-04-18,2,9,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,34,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.3333333333333333,1.3333333333333333
강로한,65515,2021-06-02,2,9,4,3,0,0,2,9,3,0,0,0,0,0,5,0,0,0,41,0.0,0.3333333333333333,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.16666666666666666,0.375,0.5416666666666666
강로한,65515,2021-06-07,2,6,1,1,0,0,0,1,1,0,0,2,0,0,5,0,0,0,40,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
강민국,64906,2021-06-17,2,9,1,4,1,0,0,5,2,0,0,0,0,0,1,0,0,0,40,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5454545454545454,0.5384615384615384,1.0839160839160837
강민국,64906,2021-06-22,3,11,1,5,1,0,0,6,1,0,0,2,0,0,1,0,1,0,55,0.0,0.45454545454545453,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
강민국,64906,2021-06-27,2,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,37,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.14285714285714285,0.14285714285714285,0.2857142857142857
강민국,64906,2021-07-02,3,7,0,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,34,0.0,0.14285714285714285,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.125,0.2222222222222222,0.3472222222222222
강민호,74540,2021-04-03,3,12,1,3,1,0,0,4,1,0,0,0,0,0,4,0,0,0,40,1.0,0.25,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.7142857142857143,0.5,1.2142857142857144
강민호,74540,2021-04-08,4,14,2,6,1,0,1,10,2,0,0,2,0,0,1,0,0,0,50,2.0,0.42857142857142855,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.4375,0.4117647058823529,0.8492647058823529
강민호,74540,2021-04-13,4,16,1,7,0,0,0,7,5,0,0,0,0,0,1,0,0,1,68,1.0,0.4375,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,3.0,2.0,0.8823529411764706,0.47368421052631576,1.3560371517027863
강민호,74540,2021-04-18,4,17,4,7,2,0,2,15,7,0,0,2,0,0,0,0,0,0,60,3.0,0.4117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,0.5,0.5714285714285714,1.0714285714285714
강민호,74540,2021-04-23,3,12,2,6,0,0,0,6,2,0,0,2,0,0,1,1,0,0,48,1.0,0.5,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.7692307692307693,0.4375,1.2067307692307692
강민호,74540,2021-04-28,4,13,3,4,0,0,2,10,4,0,0,3,0,1,5,1,0,0,64,1.0,0.3076923076923077,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.4,0.42857142857142855,0.8285714285714285
강민호,74540,2021-05-03,1,5,0,1,1,0,0,2,2,0,0,2,0,1,0,0,0,0,19,1.0,0.2,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.16666666666666666,0.16666666666666666,0.3333333333333333
강민호,74540,2021-05-08,1,6,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,14,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.26666666666666666,0.2,0.4666666666666667
강민호,74540,2021-05-13,4,15,1,3,1,0,0,4,2,0,0,0,0,0,1,2,0,0,44,1.0,0.2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.4,0.36363636363636365,0.7636363636363637
강민호,74540,2021-05-18,3,10,0,3,1,0,0,4,1,0,0,1,0,0,2,1,0,0,27,1.0,0.3,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.4444444444444444,0.5,0.9444444444444444
강민호,74540,2021-05-23,2,9,1,4,0,0,0,4,0,0,0,1,0,0,1,0,0,0,36,0.0,0.4444444444444444,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.625,0.2,0.825
강민호,74540,2021-05-28,3,8,1,2,0,0,1,5,3,0,0,0,0,0,1,0,0,2,41,4.0,0.25,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,0.5833333333333334,1.0833333333333335
강민호,74540,2021-06-02,3,10,2,5,0,0,0,5,1,0,0,1,1,0,2,0,0,0,34,1.0,0.5,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.4166666666666667,0.3333333333333333,0.75
강민호,74540,2021-06-07,3,12,1,4,1,0,0,5,1,0,0,0,0,0,3,0,0,0,37,4.0,0.3333333333333333,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.21428571428571427,0.29411764705882354,0.5084033613445378
강민호,74540,2021-06-12,4,14,3,2,1,0,0,3,2,0,0,3,0,0,2,0,0,0,77,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.6363636363636364,0.42857142857142855,1.0649350649350648
강민호,74540,2021-06-17,3,11,2,3,1,0,1,7,2,0,0,3,0,0,1,0,0,0,50,2.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.7222222222222222,0.3888888888888889,1.1111111111111112
강민호,74540,2021-06-22,4,18,3,7,0,0,2,13,5,0,0,0,0,0,0,2,0,0,66,4.0,0.3888888888888889,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.6666666666666666,0.3333333333333333,1.0
강민호,74540,2021-06-27,4,15,2,4,0,0,2,10,3,0,0,2,0,1,4,0,0,1,76,2.0,0.26666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.42857142857142855,0.5,0.9285714285714286
강민호,74540,2021-07-02,2,7,3,3,0,0,0,3,1,0,0,1,0,0,0,0,0,0,31,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.25,0.25
강민호,74540,2021-08-11,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4666666666666667,0.23529411764705882,0.7019607843137254
강민호,74540,2021-08-16,4,15,1,3,1,0,1,7,4,0,0,1,0,0,1,2,0,1,62,0.0,0.2,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,3.0,0.8333333333333334,0.4166666666666667,1.25
강민호,74540,2021-08-21,3,12,3,5,2,0,1,10,3,0,0,0,0,0,3,0,0,0,45,0.0,0.4166666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.6666666666666666,0.4166666666666667,1.0833333333333333
강민호,74540,2021-08-26,3,9,1,3,0,0,1,6,5,0,0,2,0,1,0,0,0,1,36,0.0,0.3333333333333333,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.4166666666666667,0.5,0.9166666666666667
강민호,74540,2021-08-31,4,12,3,4,1,0,0,5,0,0,0,4,0,0,1,1,0,0,61,0.0,0.3333333333333333,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.23076923076923078,0.15384615384615385,0.38461538461538464
강백호,68050,2021-04-03,3,11,0,5,0,0,0,5,1,2,0,2,0,0,2,0,0,0,47,1.0,0.45454545454545453,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5625,0.47058823529411764,1.0330882352941178
강백호,68050,2021-04-08,4,16,1,7,0,1,0,9,4,0,0,1,0,0,2,2,0,0,76,0.0,0.4375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,0.4444444444444444,0.4782608695652174,0.9227053140096618
강백호,68050,2021-04-13,5,18,3,6,2,0,0,8,0,0,0,5,0,2,3,1,0,0,90,2.0,0.3333333333333333,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.5294117647058824,0.35,0.8794117647058823
강백호,68050,2021-04-18,4,17,4,6,0,0,1,9,6,0,0,1,0,0,0,0,0,2,67,4.0,0.35294117647058826,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,0.7222222222222222,0.45,1.1722222222222223
강백호,68050,2021-04-23,4,18,1,8,2,0,1,13,8,0,0,1,0,0,1,0,0,1,87,1.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,1.0,0.5555555555555556,0.5714285714285714,1.126984126984127
강백호,68050,2021-04-28,5,18,2,9,1,0,0,10,6,0,0,3,0,0,3,0,0,0,84,2.0,0.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.3333333333333333,0.2857142857142857,0.6190476190476191
강백호,68050,2021-05-03,2,6,0,1,1,0,0,2,0,0,0,1,0,0,2,0,0,0,29,0.0,0.16666666666666666,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.75,0.4782608695652174,1.2282608695652173
강백호,68050,2021-05-08,5,20,5,8,1,0,2,15,8,0,0,3,0,0,1,0,0,0,101,5.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,5.0,0.0,0.6923076923076923,0.4666666666666667,1.1589743589743589
강백호,68050,2021-05-13,3,13,2,5,1,0,1,9,4,0,0,2,0,0,3,0,0,0,66,1.0,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.46153846153846156,0.5625,1.0240384615384617
강백호,68050,2021-05-18,4,13,0,6,0,0,0,6,5,0,2,3,0,0,4,0,0,0,85,0.0,0.46153846153846156,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.8181818181818182,0.5,1.3181818181818183
강백호,68050,2021-05-23,2,11,2,4,2,0,1,9,2,0,0,3,0,1,3,0,0,0,66,1.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.5714285714285714,0.6842105263157895,1.255639097744361
강백호,68050,2021-05-28,4,14,4,8,0,0,0,8,1,2,0,5,0,0,1,1,0,0,85,0.0,0.5714285714285714,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.6,0.4117647058823529,1.011764705882353
강백호,68050,2021-06-02,4,15,3,5,1,0,1,9,2,0,0,2,0,0,4,0,0,0,69,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,0.2857142857142857,0.26666666666666666,0.5523809523809524
강백호,68050,2021-06-07,3,14,0,3,1,0,0,4,0,0,0,1,0,1,2,0,0,0,61,0.0,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.8181818181818182,0.7142857142857143,1.5324675324675325
강백호,68050,2021-06-12,3,11,4,7,2,0,0,9,1,1,0,3,0,0,1,0,0,0,60,1.0,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.25,0.3333333333333333,0.5833333333333333
강백호,68050,2021-06-17,5,16,1,4,0,0,0,4,1,0,0,2,0,1,3,0,0,0,87,1.0,0.25,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.9166666666666666,0.65,1.5666666666666667
강백호,68050,2021-06-22,5,12,6,5,0,0,2,11,6,2,0,8,0,1,3,0,0,0,92,2.0,0.4166666666666667,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.5714285714285714,0.6923076923076923,1.2637362637362637
강백호,68050,2021-06-27,3,7,4,3,1,0,0,4,2,0,0,6,0,1,0,0,0,0,60,1.0,0.42857142857142855,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5,0.4166666666666667,0.9166666666666667
강백호,68050,2021-07-02,3,10,2,3,2,0,0,5,2,0,0,2,0,0,4,0,0,0,57,0.0,0.3,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,0.5,1.0
강백호,68050,2021-08-06,1,4,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,16,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6875,0.625,1.3125
강백호,68050,2021-08-11,5,16,2,7,4,0,0,11,3,0,0,8,0,1,4,0,0,0,111,0.0,0.4375,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,0.5,0.2777777777777778,0.7777777777777778
강백호,68050,2021-08-16,4,16,1,3,2,0,1,8,4,0,0,2,0,0,3,0,0,0,78,0.0,0.1875,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.45454545454545453,0.46153846153846156,0.916083916083916
강백호,68050,2021-08-21,3,11,1,4,1,0,0,5,2,0,0,2,0,0,2,0,0,0,53,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.7647058823529411,0.2777777777777778,1.0424836601307188
강백호,68050,2021-08-26,4,17,4,5,2,0,2,13,6,0,0,0,0,0,4,0,0,1,73,0.0,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.7142857142857143,0.3,1.0142857142857142
강백호,68050,2021-08-31,2,7,1,3,2,0,0,5,6,0,0,0,0,0,2,0,0,3,39,0.0,0.42857142857142855,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.4444444444444444,0.3,0.7444444444444445
강상원,66710,2021-05-28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.23076923076923078,0.3333333333333333,0.5641025641025641
강상원,66710,2021-06-02,4,13,3,3,0,0,0,3,1,1,0,2,0,0,2,0,0,0,60,0.0,0.23076923076923078,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.14285714285714285,0.14285714285714285
강상원,66710,2021-06-07,3,6,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,29,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0
강상원,66710,2021-06-22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5,0.5
강상원,66710,2021-08-31,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
강승호,63123,2021-05-03,1,4,1,1,0,0,1,4,1,0,0,0,0,0,1,0,0,0,10,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.42857142857142855,0.6285714285714286
강승호,63123,2021-05-08,4,10,2,2,0,0,0,2,0,0,0,3,1,0,2,1,1,0,64,2.0,0.2,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.5,0.4,0.9
강승호,63123,2021-05-13,3,12,6,3,0,0,1,6,2,1,0,3,0,0,2,0,0,0,67,1.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.16666666666666666,0.16666666666666666,0.3333333333333333
강승호,63123,2021-05-18,3,12,0,2,0,0,0,2,0,0,0,0,0,0,4,1,1,0,54,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.36363636363636365,0.2727272727272727,0.6363636363636364
강승호,63123,2021-05-23,3,11,0,3,1,0,0,4,4,0,0,0,0,0,4,0,0,0,39,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.3076923076923077,0.3076923076923077,0.6153846153846154
강승호,63123,2021-05-28,4,13,2,4,0,0,0,4,0,0,0,0,0,0,3,0,1,0,57,2.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,4.0,0.6363636363636364,0.36363636363636365,1.0
강승호,63123,2021-06-02,4,11,3,4,1,1,0,7,3,1,0,0,0,0,5,0,1,0,50,2.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,0.16666666666666666,0.16666666666666666,0.3333333333333333
강승호,63123,2021-06-07,3,12,1,2,0,0,0,2,1,1,0,0,0,0,2,0,0,0,44,1.0,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.09090909090909091,0.2857142857142857,0.37662337662337664
강승호,63123,2021-06-12,4,11,3,1,0,0,0,1,2,1,0,2,1,0,3,0,0,0,50,1.0,0.09090909090909091,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.42857142857142855,0.2857142857142857,0.7142857142857142
강승호,63123,2021-06-17,5,21,2,6,3,0,0,9,1,1,0,0,0,0,2,1,0,0,65,2.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.10526315789473684,0.15,0.25526315789473686
강승호,63123,2021-06-22,5,19,0,2,0,0,0,2,0,0,0,1,0,1,5,0,0,0,86,1.0,0.10526315789473684,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.2857142857142857,0.375,0.6607142857142857
강승호,63123,2021-06-27,2,7,3,2,0,0,0,2,1,0,0,1,0,0,1,0,0,0,33,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3333333333333333,0.3333333333333333,0.6666666666666666
강승호,63123,2021-07-02,2,6,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,23,1.0,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0588235294117647,0.3684210526315789,1.4272445820433437
강승호,63123,2021-08-11,5,17,5,6,3,0,3,18,9,0,0,1,0,0,5,2,0,1,69,0.0,0.35294117647058826,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.2857142857142857,0.3333333333333333,0.6190476190476191
강승호,63123,2021-08-16,3,7,0,1,1,0,0,2,0,0,0,0,2,0,1,1,2,0,32,0.0,0.14285714285714285,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.2857142857142857,0.2857142857142857
강승호,63123,2021-08-21,1,5,1,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
강승호,63123,2021-08-26,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,0.1,0.1,0.2
