NAME,PCODE,Date,선발,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,투구,barrel,타율,LG,KIA,KT,키움,두산,한화,NC,롯데,삼성,SSG,홈경기수,원정경기수,장타,출루,OPS
강경학,61700,2020-06-25,7,26,5,8,2,0,0,10,1,0,1,10,0,0,5,0,0,0,153,2.0,0.3076923076923077,0.0,2.0,5.0,0.0,3.0,0.0,0.0,3.0,1.0,2.0,8.0,8.0,0.3333333333333333,0.3235294117647059,0.6568627450980392
강경학,61700,2020-07-16,8,30,4,7,0,0,1,10,3,0,0,4,0,0,8,0,0,0,146,2.0,0.23333333333333334,5.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,6.0,8.0,0.3157894736842105,0.3404255319148936,0.6562150055991041
강경학,61700,2020-08-06,13,38,3,8,1,0,1,12,6,0,1,7,1,0,16,0,1,1,216,3.0,0.21052631578947367,2.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,3.0,2.0,7.0,9.0,0.27586206896551724,0.3684210526315789,0.6442831215970961
강경학,61700,2020-08-27,10,29,4,5,0,0,1,8,2,0,0,7,2,0,11,1,1,0,157,0.0,0.1724137931034483,2.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,3.0,2.0,9.0,6.0,0.41935483870967744,0.29411764705882354,0.713472485768501
강경학,61700,2020-09-17,7,31,2,8,2,0,1,13,6,1,0,2,0,0,11,1,1,1,124,2.0,0.25806451612903225,0.0,5.0,5.0,2.0,4.0,0.0,1.0,4.0,0.0,0.0,6.0,10.0,0.29411764705882354,0.3076923076923077,0.6018099547511313
강경학,61700,2020-10-08,11,34,5,7,1,1,0,10,1,0,0,5,0,0,12,0,2,0,192,2.0,0.20588235294117646,1.0,2.0,1.0,3.0,4.0,0.0,1.0,0.0,4.0,0.0,9.0,6.0,0.4,0.2,0.6000000000000001
강로한,65515,2019-04-05,3,10,3,2,0,1,0,4,2,1,0,0,0,0,3,0,0,0,39,1.0,0.2,0.0,1.0,2.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,8.0,2.0,0.46153846153846156,0.30434782608695654,0.7658862876254181
강로한,65515,2019-04-26,14,65,12,18,5,2,1,30,8,0,0,2,1,0,22,0,0,1,266,4.0,0.27692307692307694,3.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,3.0,9.0,9.0,0.1891891891891892,0.20512820512820512,0.3943173943173943
강로한,65515,2019-05-17,12,37,3,6,1,0,0,7,2,2,0,2,0,0,17,1,1,0,158,2.0,0.16216216216216217,3.0,3.0,3.0,3.0,0.0,0.0,2.0,0.0,3.0,0.0,6.0,8.0,2.5,1.0,3.5
강로한,65515,2019-06-28,15,52,1,14,4,0,0,18,4,1,0,3,1,0,21,0,0,0,230,3.0,0.2692307692307692,0.0,2.0,2.0,3.0,6.0,0.0,2.0,0.0,0.0,3.0,5.0,11.0,0.6571428571428571,0.3611111111111111,1.0182539682539682
강로한,65515,2019-07-19,10,35,7,12,2,3,1,23,7,0,1,0,1,0,6,1,0,0,114,5.0,0.34285714285714286,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,3.0,6.0,4.0,0.17391304347826086,0.1836734693877551,0.35758651286601595
강로한,65515,2019-08-09,15,46,5,6,2,0,0,8,0,2,0,3,0,0,19,1,0,0,190,3.0,0.13043478260869565,1.0,0.0,2.0,1.0,2.0,2.0,4.0,0.0,1.0,2.0,7.0,10.0,0.36666666666666664,0.28125,0.6479166666666667
강로한,65515,2019-08-30,11,30,5,7,1,0,1,11,1,1,0,2,0,0,13,0,0,0,121,4.0,0.23333333333333334,1.0,4.0,3.0,1.0,0.0,4.0,0.0,0.0,2.0,2.0,5.0,9.0,0.18181818181818182,0.25,0.4318181818181818
강로한,65515,2021-04-03,2,11,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,43,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0
강민국,64906,2019-04-28,13,43,3,13,0,1,0,15,5,1,0,1,0,0,11,1,0,0,179,2.0,0.3023255813953488,3.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0,1.0,1.0,8.0,7.0,0.13333333333333333,0.2777777777777778,0.4111111111111111
강민국,64906,2019-05-19,5,15,2,2,0,0,0,2,0,1,0,3,0,0,3,0,0,0,72,0.0,0.13333333333333333,3.0,3.0,3.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,5.0,8.0,0.4,0.4,0.8
강민국,64906,2020-05-27,4,15,1,2,0,0,0,2,1,0,0,0,0,0,3,0,0,0,57,2.0,0.13333333333333333,0.0,3.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,0.0,5.0,8.0,0.0,0.0,0.0
강민국,64906,2020-08-19,6,14,3,4,0,0,0,4,1,0,0,1,0,0,3,0,1,0,57,1.0,0.2857142857142857,2.0,2.0,2.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,5.0,7.0,0.0,0.2,0.2
강민국,64906,2020-09-30,12,36,4,9,3,0,0,12,3,0,1,3,0,0,7,0,1,0,165,5.0,0.25,5.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,1.0,3.0,11.0,6.0,0.15384615384615385,0.26666666666666666,0.4205128205128205
강민국,64906,2021-06-05,4,16,2,8,2,0,0,10,3,0,0,1,0,0,2,0,1,0,72,0.0,0.5,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.10344827586206896,0.16129032258064516,0.26473859844271413
강민호,74540,2018-03-24,16,59,4,14,3,0,1,20,6,0,0,5,0,0,9,3,0,1,257,4.0,0.23728813559322035,0.0,3.0,3.0,2.0,5.0,1.0,3.0,0.0,0.0,2.0,5.0,11.0,0.56,0.38596491228070173,0.9459649122807018
강민호,74540,2018-04-14,13,50,8,15,1,0,4,28,8,0,0,4,3,0,16,4,0,0,222,3.0,0.3,2.0,0.0,3.0,0.0,0.0,3.0,2.0,2.0,0.0,3.0,9.0,6.0,0.6875,0.3333333333333333,1.0208333333333333
강민호,74540,2018-05-05,14,48,7,14,4,0,5,33,16,0,0,3,2,1,12,0,0,4,211,8.0,0.2916666666666667,3.0,1.0,0.0,3.0,1.0,1.0,0.0,3.0,0.0,0.0,8.0,7.0,0.5192307692307693,0.3090909090909091,0.8283216783216784
강민호,74540,2018-05-26,14,52,6,14,4,0,3,27,12,0,0,2,1,0,10,0,0,0,206,5.0,0.2692307692307692,2.0,0.0,3.0,1.0,1.0,0.0,3.0,3.0,0.0,3.0,5.0,11.0,0.25,0.26,0.51
강민호,74540,2018-06-16,12,44,4,8,0,0,1,11,4,0,0,3,2,0,7,2,0,1,202,3.0,0.18181818181818182,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,6.0,8.0,0.4883720930232558,0.3673469387755102,0.855719031798766
강민호,74540,2018-07-07,11,43,6,12,0,0,3,21,6,0,0,4,2,2,10,1,0,0,153,1.0,0.27906976744186046,3.0,4.0,3.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,6.0,8.0,0.5609756097560976,0.4166666666666667,0.9776422764227644
강민호,74540,2018-07-28,12,41,6,13,1,0,3,23,10,0,0,6,1,1,8,0,0,0,156,4.0,0.3170731707317073,2.0,1.0,0.0,2.0,0.0,1.0,3.0,2.0,0.0,2.0,7.0,6.0,0.21428571428571427,0.26666666666666666,0.4809523809523809
강민호,74540,2018-08-18,4,14,1,3,0,0,0,3,0,0,0,0,1,0,4,0,0,0,52,1.0,0.21428571428571427,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.45161290322580644,0.36363636363636365,0.81524926686217
강민호,74540,2018-09-08,15,62,4,21,1,0,2,28,9,0,0,2,1,1,14,1,0,1,245,5.0,0.3387096774193548,2.0,4.0,4.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,10.0,7.0,0.07142857142857142,0.13333333333333333,0.20476190476190476
강민호,74540,2019-03-23,16,56,8,13,1,0,4,26,10,0,0,4,1,0,16,1,0,1,242,4.0,0.23214285714285715,2.0,3.0,1.0,0.0,3.0,0.0,2.0,3.0,0.0,3.0,7.0,10.0,0.38461538461538464,0.2857142857142857,0.6703296703296704
강민호,74540,2019-04-13,13,52,6,12,5,0,1,20,5,0,0,4,0,0,14,2,0,0,211,2.0,0.23076923076923078,2.0,2.0,3.0,4.0,0.0,3.0,0.0,0.0,0.0,2.0,8.0,6.0,0.425531914893617,0.34545454545454546,0.7709864603481624
강민호,74540,2019-05-04,15,47,10,11,3,0,2,20,5,0,0,5,3,1,13,0,0,0,217,6.0,0.23404255319148937,0.0,0.0,0.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,10.0,6.0,0.5333333333333333,0.34,0.8733333333333333
강민호,74540,2019-05-25,13,45,4,12,3,0,3,24,8,0,0,4,1,1,10,2,1,0,214,4.0,0.26666666666666666,0.0,3.0,4.0,0.0,3.0,0.0,2.0,3.0,0.0,3.0,3.0,12.0,0.20588235294117646,0.25,0.45588235294117646
강민호,74540,2019-06-15,10,34,3,4,3,0,0,7,3,0,0,4,2,0,4,1,0,0,149,1.0,0.11764705882352941,3.0,0.0,2.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,8.0,4.0,0.45161290322580644,0.35135135135135137,0.8029642545771578
강민호,74540,2019-07-06,10,31,2,7,1,0,2,14,5,0,0,5,1,0,8,0,1,0,155,4.0,0.22580645161290322,3.0,2.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,7.0,0.4594594594594595,0.2972972972972973,0.7567567567567568
강민호,74540,2019-07-27,12,37,2,11,3,0,1,17,1,0,0,0,0,0,5,2,0,0,133,5.0,0.2972972972972973,1.0,2.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,1.0,9.0,3.0,0.275,0.3469387755102041,0.6219387755102042
강민호,74540,2019-08-17,14,40,1,10,1,0,0,11,8,0,0,6,1,0,6,0,0,2,193,9.0,0.25,1.0,2.0,2.0,4.0,2.0,1.0,0.0,2.0,0.0,2.0,6.0,8.0,0.25,0.4,0.65
강민호,74540,2020-05-05,13,39,5,7,2,0,2,15,4,0,0,3,0,0,12,0,0,0,171,2.0,0.1794871794871795,2.0,2.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,9.0,5.0,0.43478260869565216,0.25,0.6847826086956521
강민호,74540,2020-05-26,14,46,4,10,1,0,3,20,3,0,0,2,0,0,8,2,0,0,182,8.0,0.21739130434782608,3.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,2.0,9.0,8.0,0.5357142857142857,0.3448275862068966,0.8805418719211823
강민호,74540,2020-06-16,7,28,3,9,3,0,1,15,7,0,0,1,0,0,6,0,0,0,114,2.0,0.32142857142857145,3.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,6.0,4.0,0.6222222222222222,0.4166666666666667,1.038888888888889
강민호,74540,2020-07-07,12,45,11,17,2,0,3,28,9,0,0,3,0,0,6,2,0,0,190,2.0,0.37777777777777777,0.0,5.0,2.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,6.0,8.0,0.7714285714285715,0.5416666666666666,1.313095238095238
강민호,74540,2020-07-28,12,35,7,13,2,0,4,27,10,0,0,11,2,2,3,3,0,0,195,7.0,0.37142857142857144,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,2.0,5.0,8.0,0.36363636363636365,0.30612244897959184,0.6697588126159555
강민호,74540,2020-08-18,12,44,4,12,1,0,1,16,7,0,0,3,0,0,8,6,0,2,179,4.0,0.2727272727272727,2.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,9.0,5.0,0.4,0.3181818181818182,0.7181818181818183
강민호,74540,2020-09-08,14,40,3,10,0,0,2,16,5,0,0,4,0,0,6,1,0,0,172,5.0,0.25,2.0,2.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,6.0,8.0,0.48214285714285715,0.3442622950819672,0.8264051522248244
강민호,74540,2020-09-29,15,56,5,17,1,0,3,27,9,0,0,3,1,0,4,2,0,1,222,6.0,0.30357142857142855,2.0,0.0,3.0,0.0,0.0,4.0,2.0,3.0,0.0,3.0,9.0,8.0,0.4090909090909091,0.375,0.7840909090909092
강민호,74540,2021-04-03,15,59,8,23,4,0,3,36,15,0,0,4,0,0,6,0,0,1,218,7.0,0.3898305084745763,0.0,0.0,3.0,2.0,3.0,3.0,0.0,3.0,0.0,3.0,9.0,8.0,0.4666666666666667,0.40384615384615385,0.8705128205128205
강민호,74540,2021-04-24,11,45,6,14,1,0,2,21,8,0,0,7,0,2,7,3,0,0,165,3.0,0.3111111111111111,4.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,6.0,8.0,0.4444444444444444,0.35714285714285715,0.8015873015873016
강민호,74540,2021-05-15,11,36,5,11,2,0,1,16,7,0,0,3,1,0,7,2,0,2,146,6.0,0.3055555555555556,2.0,2.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,7.0,4.0,0.4642857142857143,0.3709677419354839,0.8352534562211982
강민호,74540,2021-06-05,15,56,7,17,3,0,2,26,8,0,0,6,0,0,6,1,0,0,227,9.0,0.30357142857142855,0.0,3.0,0.0,2.0,2.0,3.0,3.0,3.0,0.0,0.0,9.0,7.0,0.6111111111111112,0.34146341463414637,0.9525745257452576
강민호,74540,2021-08-07,10,36,5,10,3,0,3,22,9,0,0,4,0,1,4,4,0,1,150,0.0,0.2777777777777778,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,4.0,6.0,0.32142857142857145,0.3333333333333333,0.6547619047619048
강백호,68050,2018-03-24,15,61,10,20,5,0,5,40,14,0,1,7,0,0,14,0,0,1,283,7.0,0.32786885245901637,1.0,2.0,2.0,3.0,3.0,2.0,3.0,0.0,0.0,3.0,5.0,12.0,0.26666666666666666,0.26153846153846155,0.5282051282051282
강백호,68050,2018-04-14,15,60,10,12,4,0,0,16,6,0,1,5,0,0,14,2,0,0,249,5.0,0.2,2.0,3.0,0.0,1.0,2.0,0.0,0.0,3.0,3.0,3.0,10.0,7.0,0.5869565217391305,0.39622641509433965,0.9831829368334701
강백호,68050,2018-05-05,11,46,16,15,6,0,2,27,10,0,0,6,0,0,9,0,0,1,219,6.0,0.32608695652173914,1.0,3.0,3.0,1.0,0.0,1.0,3.0,2.0,3.0,0.0,8.0,6.0,0.6481481481481481,0.39344262295081966,1.0415907710989678
강백호,68050,2018-05-26,14,54,12,17,3,0,5,35,5,0,0,6,1,0,9,0,0,0,226,5.0,0.3148148148148148,2.0,3.0,0.0,3.0,3.0,0.0,1.0,0.0,2.0,2.0,8.0,8.0,0.45901639344262296,0.3333333333333333,0.7923497267759563
강백호,68050,2018-06-16,14,61,7,20,3,1,1,28,9,1,1,0,1,0,18,0,0,1,251,4.0,0.32786885245901637,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,3.0,10.0,4.0,0.5370370370370371,0.31666666666666665,0.8537037037037037
강백호,68050,2018-07-07,13,54,14,13,1,0,5,29,9,0,0,6,0,0,14,0,0,0,238,4.0,0.24074074074074073,1.0,2.0,2.0,3.0,3.0,3.0,0.0,2.0,0.0,0.0,7.0,7.0,0.44642857142857145,0.3939393939393939,0.8403679653679654
강백호,68050,2018-07-28,14,56,13,16,3,0,2,25,8,0,0,10,0,0,16,1,0,0,278,4.0,0.2857142857142857,2.0,0.0,0.0,2.0,2.0,5.0,4.0,0.0,0.0,0.0,9.0,6.0,0.26666666666666666,0.3333333333333333,0.6
강백호,68050,2018-08-18,4,15,1,3,1,0,0,4,0,0,1,3,0,0,5,0,0,0,77,0.0,0.2,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.5263157894736842,0.32926829268292684,0.855584082156611
강백호,68050,2018-09-08,17,76,14,21,2,1,5,40,12,1,0,5,1,0,16,0,0,0,337,10.0,0.27631578947368424,2.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,4.0,4.0,6.0,11.0,0.7272727272727273,0.4166666666666667,1.143939393939394
강백호,68050,2019-03-23,18,75,6,22,3,0,3,34,8,2,0,5,0,1,17,2,0,0,300,4.0,0.29333333333333333,3.0,3.0,0.0,3.0,3.0,0.0,3.0,0.0,1.0,2.0,6.0,12.0,0.463768115942029,0.3684210526315789,0.8321891685736079
강백호,68050,2019-04-13,17,69,15,21,6,1,1,32,11,2,0,7,0,1,14,1,0,0,284,5.0,0.30434782608695654,3.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,2.0,3.0,8.0,9.0,0.5,0.4722222222222222,0.9722222222222222
강백호,68050,2019-05-04,16,58,14,21,2,0,2,29,8,0,1,12,1,1,11,2,0,1,282,4.0,0.3620689655172414,0.0,4.0,4.0,3.0,2.0,2.0,0.0,3.0,2.0,0.0,10.0,6.0,0.5294117647058824,0.46835443037974683,0.9977661950856291
강백호,68050,2019-05-25,18,68,16,26,4,0,2,36,7,4,0,11,0,1,11,2,0,0,306,6.0,0.38235294117647056,3.0,2.0,2.0,0.0,3.0,0.0,0.0,3.0,1.0,6.0,9.0,9.0,0.8461538461538461,0.5666666666666667,1.4128205128205127
강백호,68050,2019-07-27,7,26,6,13,3,0,2,22,7,0,0,4,0,0,3,0,0,0,125,7.0,0.5,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,3.0,4.0,0.4482758620689655,0.3582089552238806,0.806484817292846
강백호,68050,2019-08-17,16,58,8,15,2,0,3,26,13,0,0,9,0,0,14,2,0,0,242,5.0,0.25862068965517243,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,8.0,8.0,0.391304347826087,0.375,0.7663043478260869
강백호,68050,2019-09-07,13,46,2,14,4,0,0,18,7,0,2,6,1,0,9,1,0,3,202,4.0,0.30434782608695654,2.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,3.0,9.0,4.0,0.5,0.6,1.1
강백호,68050,2020-05-05,14,57,13,19,6,1,5,42,14,0,0,7,0,0,10,0,0,1,223,8.0,0.3333333333333333,0.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,3.0,0.0,9.0,5.0,0.5909090909090909,0.375,0.9659090909090909
강백호,68050,2020-05-26,6,22,4,7,0,0,2,13,4,0,0,2,0,0,3,0,0,0,74,1.0,0.3181818181818182,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.5538461538461539,0.4155844155844156,0.9694305694305695
